pmt_id,payment_method_type,country,payment_method_type_name,pmt_type
32292b8a-6c67-48c8-8759-ea2a4088ba35,bank_redirect,AT,HYPO NOE Gruppe Bank AG,at_hypo-noe-gruppe-bank-ag_bank
98c2401c-1aeb-477e-b02c-e1bac2e7498b,bank_redirect,AT,Hypo Alpe-Adria-Bank International AG,at_hypo-alpe-adria-bank-international- ag_bank
004959a7-02d7-43b2-945e-87a3e00fce19,bank_redirect,AT,Volksbank Marchfeld,at_volksbank-marchfeld_bank
10e4266d-0f5d-4212-b6c4-084dfb31b25b,bank_redirect,AT,Dolomitenbank Osttirol-Westkärnten eG,at_dolomitenbank-osttirol-westkärnten-eg_bank
c19a989e-07f8-4b28-b6ea-dd6e3e316260,bank_redirect,BE,Bancontact Mister Cash,be_bancontact-mister-cash_bank
6e03fd88-eacf-41d1-b95d-bb5a2beb296b,bank_redirect,BR,Bradesco SafetyPay,br_bradesco_safetypay_bank
8f9e33a2-f227-452d-ac4b-2c21f606528a,bank_redirect,BR,Santander Brasil,br_santander_brasil_bank
485a11b0-986e-4f38-aa68-9de03d3b19f5,bank_redirect,BR,Banco do Brasil SafetyPay,br_banco_do_brasil_safetypay_bank
0b2fda1a-732f-4637-9c01-db61380249fa,bank_redirect,BR,Banco Itau Brasil,br_banco_itau_brasil_bank
7f62828b-3c21-4580-9135-1a0716c30c78,cash,CL,Walmart Chile,cl_walmart-chile_cash
ae6b3c80-e760-4824-aea7-d40ddeda26b9,bank_redirect,CL,Banco Estado One Step,cl_banco-estado-one-step_bank
1ae292b0-9d40-4d54-9c92-b57bf8b9bc69,bank_redirect,CL,Banco Santander One Step,cl_banco-santander-one-step_bank
1d47e5d5-df00-44c5-9486-0d26d00f53d1,bank_redirect,CL,Banco de Chile One Step,cl_banco-de-chile-one-step_bank
6c6c2378-19ee-4d68-9def-8816077ceff6,bank_redirect,CL,Banco BCI One Step,cl_banco-bci-one-step_bank
385bed43-0266-438c-bf30-a4a5bd1f8378,bank_redirect,CL,Banco BBVA Chile One Step,cl_banco-bbva-chile-one-step_bank
0591bb7c-8b3e-4aa6-aace-7a9d694d4cbb,cash,CL,Caja Vecina,cl_caja-vecina_cash
5ebe64e1-a0e4-438a-8e4f-d369ae56dc26,bank_redirect,CO,BBVA,co_bbva_colombia_bank
c461b430-efba-49b1-a4f4-4fc7056ca5b8,bank_redirect,CO,Banco de Bogota,co_banco-de-bogota_bank
ee41ed0e-6665-4363-9d3e-c024c5d66ef7,bank_redirect,CO,Banco AV Villas,co_banco-av-villas_bank
83b1d694-8a5f-4d38-bba2-df8d08fd665b,bank_redirect,CO,Banco Caja Social,co_banco-caja-social_bank
b4252f7a-b376-4c45-8ae8-d5f52404e9b5,bank_redirect,CO,Banco Colpatria,co_banco-colpatria_bank
4fae63e2-f3db-4ea8-80e3-390c02c44fce,bank_redirect,CO,Banco Davivienda,co_banco-davivienda_bank
506c4f63-fdf1-4081-b6a6-feb169591c65,bank_redirect,CO,Banco de Occidente,co_banco-de-occidente_bank
68d71752-ff46-4db8-b129-4c6e4da45c31,bank_redirect,CO,Banco GNB Sudameris,co_banco-gnb-sudameris_bank
f200678e-02a9-4524-8e32-ee6917cc2433,bank_redirect,CO,Banco Pichincha COL,co_banco-pichincha-col_bank
85ebbf71-9954-45a0-bfe2-3e49077f2bc3,bank_redirect,CO,Banco Popular,co_banco-popular_bank
91c114cd-7ff5-4b2f-9f9a-9fa0f4148d9e,bank_redirect,CO,Banco ProCredit,co_banco-procredit_bank
94a4aaf5-9a5e-4ce6-aeba-aef5662e64dd,bank_redirect,CO,Citibank Colombia,co_citibank-colombia_bank
54562015-0c5b-46bb-a9e6-78ffff6d6b59,bank_redirect,CO,Banco Falabella,co_banco-falabella_bank
f20432a1-d261-4c68-a8f4-ba8f6af4ed95,cash,CO,MovilRed Colombia,co_movilred-colombia_cash
24c86a12-20ad-43e2-bfd0-70509a4826f7,cash,CO,Banco AV Villas Cash,co_banco-av-villas-cash_cash
a57cea9a-15ca-46eb-a283-720cef1f57a4,bank_redirect,CO,Banco Agrario,co_banco-agrario_bank
d94b59a4-f64b-4bbe-be98-58679f121b7c,cash,CO,PinValidda-Bank,co_pinvalidda-bank_cash
50c2428c-57b1-456a-80b0-894fc148ce21,bank_redirect,CO,Banco Cooperativo Coopcentral,co_banco-cooperativo-coopcentral_bank
774fc944-2606-4d9c-8b1d-73314ce76574,cash,CR,Correos de Costa Rica,cr_correos-de-costa-rica_cash
d883f324-a6df-45d8-933b-f913834bf9c5,cash,CR,Scotiabank Costa Rica,cr_scotiabank_costa_rica_bank
2b2ca1dd-d816-474f-b474-4c9d512a64ad,bank_redirect,CR,Grupo Mutual,cr_grupo-mutual_bank
1ad207f5-73c5-4ed2-a625-a268231ebdf7,bank_redirect,CR,Banco Lafise,cr_banco-lafise_bank
03392c83-1429-485f-9ba3-80ad77c87c08,cash,EC,Banco Guayaquil,ec_banco-guayaquil_cash
76b2d529-7949-40e8-b0d2-c3b84c25648e,bank_redirect,ES,La Caixa,es_la-caixa_bank
c9bc9104-0c42-4bea-8c0f-9205b6c0768e,bank_redirect,ES,Banco Popular UNNAX,es_banco-popular-unnax_bank
3cc0615e-6769-4467-9be1-a4c7a3433858,bank_redirect,ES,Banco Sabadell UNNAX,es_banco-sabadell-unnax_bank
5f6c8cf8-9739-4208-b744-773e56594e81,bank_redirect,ES,NG Direct,es_ing-direct_bank
63c7a348-51e8-45c2-a034-45474fbc0d0a,bank_redirect,ES,Bankia,es_bankia_bank
10caa680-c21d-41a9-8e1a-fc31c2188102,bank_redirect,ES,La Caixa Empresa,es_la-caixa-empresa_bank
e1149513-e9cd-44dd-8f86-662c5d469a5f,bank_redirect,ES,Santander Empresa,es_santander-empresa_bank
8e0d33ef-0c19-435f-88a5-14e6b1b73139,bank_redirect,ES,Sabadell Empresa,es_sabadell-empresa_bank
5ea339e9-cf31-46f5-8c3f-c6a0bb76e526,bank_redirect,ES,ING Direct Empresa,es_ing-direct-empresa_bank
fcd1c122-ae0a-467f-908f-810b50aa763a,bank_redirect,ES,Bankia Empresa,es_bankia-empresa_bank
00f53baa-6bc8-4ae7-bfba-67ecdf5b0d26,bank_redirect,IT,My Bank,it_my-bank_bank
87edb407-7e1b-4f66-81b0-1161270126d2,cash,MX,Banamex WS,mx_banamex-ws_cash
05f187ea-4a1a-4d06-806c-75f95c0d7868,bank_redirect,MX,Banorte Empresas,mx_banorte-empresas_bank
dc475ff9-b0c0-4359-95fa-cc88a100c555,bank_redirect,MX,SPEI MX,mx_spei-mx_bank
aef21f8b-6998-41a3-8a48-949052267adf,cash,MX,OpenPay,mx_openpay_cash
7bcd2eb6-11ef-4c3a-b22c-1703bfbeade9,cash,MX,Banco Azteca,mx_banco-azteca_cash
3db795cb-7e9d-4428-857a-cf6308a7f671,cash,MX,HSBC Mexico,mx_hsbc-mexico_cash
a9f4c417-4520-4688-a0ab-b669b3983d50,cash,MX,Banco Inbursa,mx_banco-inbursa_cash
9dd1c9a5-3c60-4243-b7d7-0f993922f484,cash,MX,BBVA Bancomer,mx_bbva-bancomer_cash
ebb03b8e-013c-4993-af2d-c54ff39410e8,bank_redirect,MX,Santander MEX,mx_santander-mex_bank
f97b24d4-90ab-4671-a504-360c362d42dc,bank_redirect,MX,Scotiabank Mexico,mx_scotiabank-mexico_bank
a930e31b-3c01-46c0-b194-4505513e2c22,bank_redirect,NL,ING,nl_ing_bank
e7c46f0f-9796-46c3-a30f-9c4cd9bf043d,cash,PE,Banco de Crédito,pe_banco-de-credito_cash
33f64ba2-5c9c-4154-8f95-5bfcd5f422f1,cash,PE,Scotiabank Peru,pe_scotiabank-peru_cash
40a7a59c-390f-457b-8625-5ba597bc4823,cash,PE,Caja Tacna,pe_caja-tacna_cash
2f0ec943-c215-46cc-96ca-551fa2fa0eaa,cash,PE,Caja Trujillo,pe_caja-trujillo_cash
ad1464f0-e6f9-47b3-b254-fe027d233cc4,cash,PT,PAGAQUI,pt_pagaqui_cash
2d7e7f51-c007-41fa-8ecd-6a24f7912a88,cash,SV,Punto Xpress SLV,sv_punto-xpress-slv_cash
8ae11bed-03b7-4230-945d-214ce0a6a20a,cash,US,MoneyGram,us_moneygram_cash
77def59f-140d-11ea-94a4-023b8c97181a,cash,MX,Banamex WS,mx_banamex_ws_cash
7baf0cd3-1408-11ea-94a4-023b8c97181a,bank_redirect,AT,Hypo Alpe-Adria-Bank International AG,at_hypo_alpe_adria_bank_international_ag_bank
83c58184-1408-11ea-94a4-023b8c97181a,bank_redirect,AT,Vorarlberger Landes- und Hypothekenbank,at_vorarlberger_landes_und_hypothekenbank_bank
8aac83d3-1408-11ea-94a4-023b8c97181a,bank_redirect,AT,Dolomitenbank Osttirol-Westkärnten eG,at_dolomitenbank_osttirol_westkarnten_eg_bank
d16f184e-bbb9-4f9e-a8e9-ea1c1dd09322,bank_redirect,PE,Banco de Credito,pe_bancodecredito_bank
83b33e8f-bd8b-4538-aab6-1dfe0cba7a32,bank_redirect,PE,Caja Arequipa,pe_cajaarequipa_bank
eeb165b2-7f76-4f4b-abd6-62501fe963c4,bank_redirect,AT,Bank Austria eps Online Überweisung,at_bankaustriaepsonlineuberweisung_bank
192dabf2-db0e-4400-a118-9423be806d63,bank_redirect,AT,Bankhaus Schelhammer & Schattera,at_bankhauscchelhammersdchattera_bank
075e8937-1a43-4d1c-b264-54743fe22b1c,bank_redirect,AT,Bankhaus Krentschker & Co,at_bankhauskrentschkerco_bank
657d91e6-2348-42d5-84be-2cf0c41195b7,bank_redirect,AT,Bankhaus Spängler,at_bankhausspangler_bank
a967dcea-51f1-4cc3-8dad-f1ae26d30e7b,bank_redirect,AT,BAWAG P.S.K eps Online Überweisung,at_bawagpskepsonlineuberweisung_bank
c3264b82-fcab-410d-93df-8cf88430ffc4,bank_redirect,AT,BKS Bank AG,at_bksbankag_bank
901d21d6-7f96-4fb4-85c3-207370d70e6f,bank_redirect,AT,BTV VIER LÄNDER BANK,at_btvvierlanderbank_bank
59c8b1e0-0bbf-4a14-928d-326c1998f7c9,bank_redirect,AT,Commerzialbank Mattersburg,at_commerzialbankmattersburg_bank
d90f629a-8769-44ce-b53a-92d7481f33bc,bank_redirect,AT,Erste Bank der oesterreichischen Sparkassen AG,at_erstebankderoesterreichischensparkassenag_bank
f6599b23-66a1-44f7-be1c-186b99004cfb,bank_redirect,AT,Hypo Burgenland,at_hypoburgenland_bank
cfbc582a-2039-421d-935a-920196758f38,bank_redirect,AT,Hypo Niederösterreich,at_hyponiederosterreich_bank
2ffddeb0-759e-48fc-935f-29468140a91a,bank_redirect,AT,HYPO NOE Gruppe Bank AG,at_hyponoegruppebankag_bank
2799f855-ba92-4dc5-8c72-9e08834bd5d2,bank_redirect,AT,"Hypo OÖ, SZBG, STMK",at_hypoooszbgstmk_bank
7521bb9c-e6b1-4a47-867d-3073678d535e,bank_redirect,AT,Hypo Tirol,at_hypotirol_bank
db53991b-789b-4309-bac0-9d6f0177c7b4,bank_redirect,AT,Raiffeisen Bankengruppe Österreich,at_raiffeisenbankengruppeosterreich_bank
5a58869c-927a-42f7-bffd-7fd87ba91c4e,bank_redirect,AT,Raiffeisen Saalfelden,at_raiffeisensaalfelden_bank
cddd6171-c2ae-4a52-9a81-60d49f50c50d,bank_redirect,AT,Sparda-Bank Villach/Innsbruck,at_spardabankvillachinnsbruck_bank
5f7f582d-3643-4409-a275-98ed8c37ae20,bank_redirect,AT,Sparda Wien,at_spardawien_bank
3b22a0e2-bf4c-11ea-9218-02672765d2c9,bank_redirect,AT,Volksbank Gruppe,at_volksbankgruppe_bank
73572c75-aba0-4e12-974f-0dbff209d7a0,bank_redirect,AT,Volksbank Marchfeld,at_volksbankmarchfeld_bank
f2bd931e-c470-4905-9326-c9ca01340f42,bank_redirect,AT,Volkskreditbank AG,at_volkskreditbankag_bank
0a2de83b-a9b7-43cb-a032-4e12c9ffc0c3,bank_redirect,AT,VR-Bank Braunau,at_vrbankbraunau_bank
e06276cc-8e2d-44e6-b162-f2e3af8eccee,bank_redirect,BR,Banco Itau Brasil,br_bancoitaubrasil_bank
d66374b4-3851-43e1-9f09-075e0eb8ee34,bank_redirect,BR,Santander Brasil,br_santanderbrasil_bank
250ceb2e-db75-48bf-a0bc-bbdef94a28c7,cash,CO,Banco AV Villas Cash,co_bancoavvillascash_cash
0525516e-c0bb-4e2d-a442-5a9b54edaacb,cash,CO,PinValidda-Bank,co_pinvaliddabank_cash
43945556-45be-11ea-9179-12e4b01f6a99,cash,IN,Pay at store,in_bharatpay_cash
8ba8f9bc-d609-42ae-b09a-56d61ccc1917,cash,GT,Inmobiliario Bank,gt_inmobiliario_cash
73baf5e4-1bb2-40b9-be14-942c82534e3c,cash,GT,Azteca Bank,gt_azteca_cash
0ff285c1-beca-4342-a917-52a4e42bcfb8,cash,GT,Batres Drugstore,gt_farmaciasbatres_cash
f39f9a60-7eb5-4de6-ba5f-3c47413b4172,cash,GT,Meykos Drugstore,gt_farmaciasmeykos_cash
291d6504-ce1d-4c51-8940-459b1e2a1d8c,cash,GT,Ficohsa Bank Multipago Kiosk,gt_multipago_cash
56aba012-780c-455e-b8e1-d326a4b961f9,cash,GT,Promerica Bank,gt_promerica_cash
5b4066b8-ae9d-41ab-8f9d-cf27d9555216,cash,GT,Wester Union Agencies,gt_westernunion_cash
770605fa-137d-400a-a938-b4301387399d,cash,GT,Bancredit Bank,gt_bancredit_cash
089f4d2c-b479-4c2d-852e-1fb0991058c7,cash,GT,Convenience strore in Shell,gt_shell_cash
21d87474-193e-4042-880d-c8c1b2ddb334,cash,GT,BAC credometic Bank,gt_baccredometic_cash
9ef03e57-6735-420e-899e-238486ae39fa,cash,GT,Walmart Supermarket,gt_walmart_cash
231038c0-243e-4b5b-aff1-b0cb8802c4b8,cash,GT,General Punto Xpress Stores,gt_puntoxpress_cash
09238b1e-7436-45e3-b02a-cffff899860f,bank_redirect,SG,OCBC PayNow,sg_ocbcpao_bank
fb56f6a8-b179-489e-88fd-f9109951da2f,cash,US,Family Dollar,us_familydollar_cash
4670d786-2088-4fb6-b928-efffbf404c73,cash,US,Dollar General,us_dollargeneral_cash
38c2fb74-57e9-4f35-8923-312ee820e6ce,cash,US,CVS,us_cvs_cash
51c1621d-71f9-4560-90c4-ff5019b1eebd,cash,US,7Eleven,us_7eleven_cash
2cc64969-8264-4e12-9f00-fcbc2781883b,cash,US,Speedway,us_speedway_cash
a1b068ec-713e-42ab-8d49-03e6a0bb6924,cash,US,Kum and Go,us_kumandgo_cash
cc5ff754-64c6-43a1-a064-a450bccb424b,cash,PY,Cash collection via pay code in PY,py_stores_cash
0cebffdc-22c4-490f-bd0b-7b5736966fc4,bank_redirect,GB,Zapp Application,gb_zappapp_bank
493e79b9-0a7a-41ca-8327-fbe7d083a1f3,bank_redirect,DE,Giropay,de_giropay_bank
b507bd7d-15c4-4d8e-8059-66d90b4ac962,bank_redirect,GB,Zapp,gb_zapp_bank
99186307-a7a2-4b11-868a-ee68caba10ae,bank_redirect,PL,P24,pl_p24_bank
9987d53b-96d5-4025-8d41-aaf46b3d43bb,bank_redirect,BE,Bancontact,be_bancontact_bank
fb64e4f1-607f-4130-895b-db55d764bab0,cash,CR,Teledolar MN,cr_teledolarmn_cash
aa943acf-9e73-11e8-85bb-126629637faa,bank_redirect,CR,Banco Lafise,cr_bancolafise_bank
52391df3-31c1-41b0-9bd2-7120d8396bde,cash,ES,Telepay España,es_telepayespana_cash
20015005-d7ac-4b6d-9e71-cb0da9ecfc7f,bank_redirect,CO,Citibank,co_citibankcolombia_bank
b2c535ae-6f53-494c-8500-a579eb470674,bank_redirect,CO,Banco Agrario,co_bancoagrario_bank
0c403f77-1024-4253-aa9e-634bf1fdaa28,bank_redirect,ES,Sabadell Empresa,es_sabadellempresa_bank
5304aec7-2a9a-4914-8cfb-6a1999e7672d,bank_redirect,PA,Western Union PAN,pa_westernunionpan_bank
5fc9cf23-e9c4-49b3-a97d-19b139fdaa43,bank_redirect,AT,Immo-Bank,at_spardabanklinz_bank
dbfbe3a8-8d3e-4691-b73e-431ce79ad244,bank_redirect,MX,Banorte Empresas,mx_banorteempresas_bank
eb552cde-4552-483e-9c7f-ec80d239d0f8,cash,EC,Banco Pichincha ECU,ec_bancopichinchaecu_cash
b82bddf4-ec3a-45be-bfba-e1b46ab8b27f,bank_redirect,NL,Rabo Bank,nl_rabobank_bank
0a597c09-667a-4a73-90ee-395a3d456b8e,bank_redirect,ES,NG Direct,es_ingdirect_bank
da948103-9fe7-4039-ad6a-2b2bfac69a2d,bank_redirect,CL,Banco BBVA Chile One Step,cl_bancobbvachileonestep_bank
aaa32603-9e73-11e8-85bb-126629637faa,bank_redirect,CO,Banco Colpatria,co_bancocolpatria_bank
aaa40303-9e73-11e8-85bb-126629637faa,bank_redirect,CO,Banco Davivienda,co_bancodavivienda_bank
65dae194-3eaa-4ddd-8f94-f4815eb8a142,bank_redirect,AT,Immo-Bank,at_immobank_bank
2c2bde31-dc85-400c-a6ea-c37f6752e77d,bank_redirect,CR,Banco Nacional de Costa Rica,cr_banconacionaldecostarica_bank
32c2bda5-5726-4273-bc93-4ec8612cb2b1,bank_redirect,ES,La Caixa Empresa,es_lacaixaempresa_bank
965763ae-9a19-40d6-bf4e-1e71fa16a22b,bank_redirect,BE,Bancontact Mister Cash,be_bancontactmistercash_bank
8bf90894-87e7-4c2e-b8dd-cbaedcf317e1,bank_redirect,NL,NL ABN AMRO,nl_abnamro_bank
74913722-9b73-4007-931d-907ed5485513,bank_redirect,CR,Banco Popular y de Desarrollo Comunal,cr_bancopopularydedesarrollocomunal_bank
936c795f-cfc8-4730-b678-fd179bcc7461,bank_redirect,MX,Santander MEX,mx_santandermex_bank
aaaf4adb-9e73-11e8-85bb-126629637faa,bank_redirect,CO,Banco Cooperativo Coopcentral,co_bancocooperativocoopcentral_bank
8f6f6624-efc4-45e4-abf8-7e6ac3892b85,cash,MX,HSBC Mexico,mx_hsbcmexico_cash
ebe448e9-0600-4625-83e4-268ac06321cd,bank_redirect,AT,Sparda-Bank Linz,at_spardabanklinz
aaacbc6a-9e73-11e8-85bb-126629637faa,bank_redirect,CO,Banco Falabella,co_bancofalabella_bank
755ec2a1-dd12-4912-944d-3e6e80eca67d,bank_redirect,ES,Banco Sabadell UNNAX,es_bancosabadellunnax_bank
0938d364-d2d3-4c4c-889c-f9806b62c320,bank_redirect,CL,Banco Santander One Step,cl_bancosantanderonestep_bank
aaa5d54d-9e73-11e8-85bb-126629637faa,bank_redirect,CO,Banco GNB Sudameris,co_bancognbsudameris_bank
aedda7d2-d4f6-493a-b405-3428542dc55d,bank_redirect,NL,Triodos Bank,nl_triodosbank_bank
aaa0a89e-9e73-11e8-85bb-126629637faa,bank_redirect,CO,Banco de Bogota,co_bancodebogota_bank
82d2ee0b-4eac-4913-be51-405ed06b76e8,bank_redirect,ES,Santander Empresa,es_santanderempresa_bank
50e877c0-9e73-11e8-85bb-126629637faa,bank_redirect,CR,Grupo Mutual,cr_grupomutual_bank
3de76491-6c83-43ff-bc07-c895cf72d39f,bank_redirect,CO,Banco Caja Social,co_bancocajasocial_bank
c02dbdb5-8e99-4a59-b705-8cb5c8a1efde,bank_redirect,MX,Scotiabank,mx_scotiabankmexico_bank
8a08418e-5b45-476f-9231-23bf57a247b6,bank_redirect,ES,Bankia Empresa,es_bankiaempresa_bank
aaa7ad0b-9e73-11e8-85bb-126629637faa,bank_redirect,CO,Banco Popular,co_bancopopular_bank
aaa4e8a2-9e73-11e8-85bb-126629637faa,bank_redirect,CO,Banco de Occidente,co_bancodeoccidente_bank
50237d42-2c35-4358-932e-81a77af76c7f,bank_redirect,CL,Banco de Chile One Step,cl_bancodechileonestep_bank
0fc51e0c-d4ca-4066-8512-57fcf625fb48,bank_redirect,NL,SNS Bank,nl_snsbank_bank
aaa892f4-9e73-11e8-85bb-126629637faa,bank_redirect,CO,Banco ProCredit,co_bancoprocredit_bank
01fcfd25-314c-4627-b8b6-be6e239c8934,bank_redirect,ES,La Caixa,es_lacaixa_bank
8034c177-8052-454f-95ca-59136d1a6874,cash,PE,Scotiabank Peru,pe_scotiabankperu_cash
00dabfdf-9041-425a-9895-e9d5284c752f,bank_redirect,IT,My Bank,it_mybank_bank
e237a5ca-e571-48fe-85d5-cc63e8b5da70,cash,CL,Walmart Chile,cl_walmartchile_cash
c584aea2-47b7-4c40-949d-ddec92fa1e36,bank_redirect,CO,Banco Pichincha,co_bancopichinchacol_bank
5bd09a9d-63c7-4d4b-84d4-1ef74dba9fa1,bank_redirect,CO,Banco AV Villas,co_bancoavvillas_bank
5189093f-d079-493f-a7e2-f6956fa394f9,bank_redirect,ES,Santander Spain,es_santanderspain_bank
4c8ccbc9-59d6-4c6f-9f42-0744e0b80a52,bank_redirect,ES,Banco Popular UNNAX,es_bancopopularunnax_bank
66e1e593-d0cc-4033-b4d4-2ccdb637eca8,bank_redirect,CL,Banco BCI One Step,cl_bancobcionestep_bank
ee9aec1a-889f-4d26-9c7e-7df972c28f5d,cash,CA,Moneygram-CA,ca_moneygramca_cash
61a9dcd4-f497-4d16-9db9-d3ffc18b9fa5,bank_redirect,MX,SPEI MX,mx_speimx_bank
60b2e79a-afeb-4ed5-923e-966f66b1d2d6,bank_redirect,ES,ING Direct Empresa,es_ingdirectempresa_bank
d8f82df0-aa23-11ea-9218-02672765d2c9,bank_redirect,BR,Banco do Brasil Bank Payments,br_bancodobrasil_cb_bank
2ec7eed2-aa24-11ea-9218-02672765d2c9,bank_redirect,BR,Banco Itau Bank Payments,br_bancoitau_cb_bank
aaada2ed-aa24-11ea-9218-02672765d2c9,bank_redirect,BR,Banrisul Bank Payments,br_banrisulbank_cb_bank
b5386805-aa25-11ea-9218-02672765d2c9,bank_redirect,BR,Bradesco,br_bradesco_cb_bank
6f0d8782-aa26-11ea-9218-02672765d2c9,bank_redirect,BR,Santander,br_santander_cb_bank
fbb3a2c5-4d02-43ce-8e36-112ceb648a5d,cash,ID," AlfaExpress, AlfaMid, Dan-Dan, Lawson, Alfamart",id_alfagroup_cash
b9a2a15b-3d65-4dc3-a052-d64194083103,ewallet,ID,OVO,id_ovo_ewallet
5da6f72a-9e83-11e8-85bb-126629637faa,bank_transfer,IS,IBAN,is_iban_bank
5dbb8310-9e83-11e8-85bb-126629637faa,bank_transfer,LI,IBAN,li_iban_bank
5dc93f01-9e83-11e8-85bb-126629637faa,bank_transfer,MC,IBAN,mc_iban_bank
813c50c7-9e83-11e8-85bb-126629637faa,bank_transfer,SM,IBAN,sm_iban_bank
fbf9b4eb-bf4b-11ea-9218-02672765d2c9,bank_redirect,AT,Bankhaus Schelhammer & Schattera AG,at_bankhausschelhammerschatteraag_bank
b4650191-3c9f-40b5-baf0-58aea892581c,cash,US,Cash Payment in US,us_multiplestoresother_cash
b368806b-a9d3-4c3e-8967-8fdb6d105eb4,cash,CR,General Punto Xpress Network Stores,cr_palistores_cash
2433a047-1791-11eb-9179-12e4b01f6a99,ewallet,SG,WeChat Pay,sg_wechat_ewallet
64e1453a-033c-413a-bef4-d368177722a5,cash,CR,Costa Rica cash collections,cl_teledolar_cash
8451f467-7e6e-4ae1-9ab5-54ed2844e77c,cash,TH,Big C,th_bigc_cash
518de458-9872-11eb-a8b3-0242ac130003,cash,HN,General Tengo Network Stores,hn_tengo_cash
b40e001e-9d7e-4306-8efd-46d8da087388,ewallet,MY,Grabpay eWallet Payments Malaysia,my_grabpay_ewallet
877581ed-bbaf-11eb-a80e-0274f6f35407,cash,AR,Pago Facil stores for cash collection,ar_pagofacilpt_cash
87790ac6-bbaf-11eb-a80e-0274f6f35407,cash,AR,Pago 24 stores for cash collection,ar_pago24pt_cash
488d50f2-305f-4a52-9126-5bdec745dfc7,ewallet,TH,Linepay Ewallet for Google,th_linepaygoogle_ewallet
2388a1e4-2645-48e9-b028-af6043b526ac,bank_redirect,BR,PIX,br_pix_bank
70485abb-dfe6-4eef-ba1a-936d9f2d71dd,bank_redirect,BR,PIX,br_pix_cb_bank
ac9b97cb-a643-46fe-a249-d3b2cf960302,cash,US,Stripes,us_stripes_cash
7b96c109-00bd-11ec-8ecd-0e8aac30020d,ewallet,ID,Ovo Ewallet for Google,id_ovogoogle_ewallet
50ebf5d7-64f0-425b-98fc-2d0eb7f6cd61,card,DE,apple_pay,de_applepay_card
8bb4eced-e12e-4be0-b985-8162cf40e1cb,card_to_card,UA,Ukraine Card to Card,ua_domestic_cardtocard
8e3fc45f-7949-4120-ae7e-d693d9a1ef76,bank_redirect,CO,Banco Agrario,co_bancoagrario_lcl_bank
508f699a-f98c-46f3-a153-36a60d2e32ba,bank_redirect,CO,Banco AV Villas,co_bancoavvillas_lcl_bank
80e2dcf5-ce7e-4043-84b6-b28e13335744,bank_redirect,CO,Banco Caja Social,co_bancocajasocial_lcl_bank
05ed5661-31c1-4851-b4ce-ca6274803300,bank_redirect,CO,Banco Colpatria,co_bancocolpatria_lcl_bank
6cd9d2d8-318f-4c6a-bad6-dd92f6310dd3,bank_redirect,CO,Banco Cooperativo Coopcentral,co_bancocooperativocoopcentral_lcl_bank
e37d0788-b584-44c0-9e62-afbd9001179b,bank_redirect,CO,Banco Davivienda,co_bancodavivienda_lcl_bank
4e763312-61ba-418c-b30a-d90466e98c48,bank_redirect,CO,Banco Falabella,co_bancofalabella_lcl_bank
93707c17-adb0-412a-a2b9-a9de1da2a858,bank_redirect,CO,Banco Pichincha,co_bancopichinchacol_lcl_bank
cce0d6c7-d4b4-4bbb-937c-c5189f5e94bb,bank_redirect,CO,Banco Popular,co_bancopopular_lcl_bank
6dd457e5-47c1-450b-8d00-c926c7222e02,bank_redirect,CO,Banco ProCredit,co_bancoprocredit_lcl_bank
a240979c-58db-4fa2-8395-79607acfc3fa,bank_redirect,CO,Banco AV Villas,co_bancoavvilas_lcl_bank
c82cd986-a025-4d41-b76d-7d2720f32697,bank_redirect,CO,Banco de Bogota,co_bancodebogota_lcl_bank
e30de11f-d5fc-40c9-983a-fe573f9669b9,bank_redirect,CO,Banco de Occidente,co_bancodeoccidente_lcl_bank
caaae3fc-94ff-4618-bb0b-d1406d0dfd13,bank_redirect,CO,Banco GNB Sudameris,co_bancognbsudameris_lcl_bank
6f4ed0ab-f817-480c-8cbb-b677435945ce,bank_redirect,CO,Bancolombia,co_bancolombia_lcl_bank
d0963562-fbc3-44b5-9506-156b87f1aadc,bank_redirect,CO,BANCOOMEVA,co_bancoomeva_lcl_bank
016aab7d-085e-4259-ba46-98f61aff7b80,bank_redirect,CO,Banco Pichincha,co_bancopichincha_lcl_bank
9de77a90-02b7-4eab-a2b6-57bc164f1130,bank_redirect,CO,Banco Santander,co_bancosantander_lcl_bank
ba19a29c-54bd-4dc5-82c5-ece726d1a81a,bank_redirect,CO,BBVA,co_bbva_lcl_bank
abe61fff-cf0b-4dc8-913f-6fedf2c7dcc0,bank_redirect,CO,Banco Caja Social,co_cajasocial_lcl_bank
db2d781e-4d7c-46ba-94c3-5eff9d630adf,bank_redirect,CO,Citibank,co_citibankcolombia_lcl_bank
4c65af67-5119-4aa0-a03b-c80acbad3ef1,bank_redirect,CO,Citibank,co_citibank_lcl_bank
c3d0b0b6-ab22-49f5-8d0a-04ff0d7129ae,bank_redirect,CO,Itau Bank,co_itau_lcl_bank
3603b0b6-a0f8-49f7-b999-1995f2de6224,bank_redirect,CO,Nequi,co_nequi_lcl_bank
5959c0a0-ae9f-47bf-a0d4-93601b2d629b,bank_redirect,CL,Itau Bank,cl_itaubank_bank
19e992a4-ecde-43ce-95fc-bda431449f94,bank_redirect,CL,Khipu,cl_khipubank_bank
945cf808-940a-476a-ab91-907557aecd64,cash,US,Royal Farms,us_royalfarms_cash
